dates,ID,content,rt,like
2022-10-09,John Legere@JohnLegere,Do you dress up your pets for Halloween? Here’s some inspiration!,2,23
2022-10-16,John Legere@JohnLegere,It’s  #LongRunSunday daughter Lizzy is ready for her first marathon (also first race)! We did 20 miles today and she dropped me easily and was able to jump up and down in support when I hobbled in  .. LongRun ,2,112
2022-10-16,John Legere@JohnLegere,A new meaning to “just looking” while shopping. Thoughts on paying with your eyes?,7,29
2022-10-16,John Legere@JohnLegere,"“My mission in life is not merely to survive, but to thrive; and to do so with some passion, some compassion, some humor, and some style.” - Maya Angelou",23,118
2022-10-17,John Legere@JohnLegere,Has your social media account been hacked recently? Here are a few things you can do to protect your social identity.,3,25
2022-10-17,John Legere@JohnLegere,"What happened to all of the crabs?! Looks like blue crab season is taking a hit this year.

https://cnn.com/2022/10/16/us/alaska-snow-crab-harvest-canceled-climate/index.html…",7,28
2022-10-17,John Legere@JohnLegere,Hey @MerriamWebster I think I just created a new word for the next #Dictionary ? Is #GolFoliage a word yet? If not you heard it here first!!!,2,28
2022-10-18,John Legere@JohnLegere,It’s #BreastCancerAwarenessMonth! Have you been screened yet?,5,30
2022-10-18,John Legere@JohnLegere,$1185 a night?! That’s an expensive hotel bill!,14,63
2022-10-18,John Legere@JohnLegere,Do you calculate math left to right or right to left?,8,31
2022-10-19,John Legere@JohnLegere,"My, how things have changed! Time really flies. #TransformationTuesday",2,62
2022-10-19,John Legere@JohnLegere,“Nobody can make you feel inferior without your permission.” — Eleanor Roosevelt #WednesdayWisdom,18,93
2022-10-19,John Legere@JohnLegere,TikTok is about to change the way younger influencers interact with their followers. The popular TikTok Live feature will now require you to be 18 or older if you want to be a host.,3,44
2022-10-19,John Legere@JohnLegere,LeBron James and Nike are getting ready to celebrate his 20th NBA season by going up against Father Time himself. Are you ready?,1,20
2022-10-19,John Legere@JohnLegere,"It’s #InternationalArtistDay…arts fuel our world every day from billboards,to the movies,to the latest album streaming through your speakers. Thank an artist today! These are from MY favorite artist #ChristinaLegere ",6,33
2022-10-25,John Legere@JohnLegere,"After pressure from fans and employees, @adidas becomes the latest company to cut ties with Kanye West over his antisemitic comments. Other companies include Vogue, Def Jam, Balenciaga, and his former agent at CAA.",9,89
2022-10-26,John Legere@JohnLegere,Looks like Apple will be forced to comply with a new regulation in the EU and Brazil stating that all smartphones must use a USB-C port.,12,59
2022-10-26,John Legere@JohnLegere,Well a good amount of the leaves are now on the ground but the colors are still incredible  @CentralParkNYC,6,91
2022-10-26,John Legere@JohnLegere,Have you gotten your pumpkins ready?! What are you carving in your pumpkin this Halloween?   #NationalPumpkinDay,5,36
2022-10-26,John Legere@JohnLegere,Could we have a new way to stress shop on Amazon? We may soon be able to use Venmo as a payment method!,3,16
2022-10-26,John Legere@JohnLegere,How do you feel about the increased plastic waste filling up our landfills when they’re supposed to be recyclable?,10,45
2022-10-27,John Legere@JohnLegere,"It’s #NationalBlackCatDay! Send photos of your adorable, little black cats as we get ready for Halloween!",6,34
2022-10-27,John Legere@JohnLegere,"Could selling AI art become illegal? Well, for one company, it might.",3,14
2022-10-27,John Legere@JohnLegere,Protect this kid at all costs!,4,31
2022-10-27,John Legere@JohnLegere,"It’s official! Elon Musk is the new owner of Twitter. Did you think this day would come?
https://cnn.com/2022/10/27/tech/elon-musk-twitter/index.html…",12,281
2022-10-28,John Legere@JohnLegere,Still looking for a Halloween costume? I hope this isn’t too scary!,19,187
2022-10-28,John Legere@JohnLegere,Wildfires and floods have become so common that even Google is starting to track it.,2,22
2022-11-03,John Legere@JohnLegere,"Alright, so we’re on the 3rd day of November. Be honest…have you already skipped to decorating for Christmas?",12,129
2022-11-04,John Legere@JohnLegere,Looks like Apple is leading the pack as far as tech companies beating the odds in this economy.,4,32
2022-11-04,John Legere@JohnLegere,"The reports are in for October and while salaries are going up and businesses are still hiring, the unemployment rate continues to increase. Thoughts on this report’s findings? 
https://cnn.com/2022/11/04/economy/october-jobs-report-us/index.html…",9,18
2022-11-05,John Legere@JohnLegere,"With Daylight Savings coming this weekend, make sure you keep an eye out when you’re driving. You never know when a deer will appear.",14,66
2022-11-05,John Legere@JohnLegere,Well it’s game time… Lizzy and I picked up our numbers for @nycmarathon … sunday is Fundlay! #GoLizzy #26.2miles #LizzyFirstMarathon #5Boroughs  of Fun,5,121
2022-11-05,John Legere@JohnLegere,"Me and Lizzy had great night at #nyrrnightofchampions and great to see  former NYC champ @runmeb and Agent extraordinaire @hawimanagement ! Love you guys and you motivated Lizzy … Thanks , I think ",5,47
2022-11-05,John Legere@JohnLegere,"Remember! Tomorrow is Daylight Savings Time, which means…an extra hour of sleep!!! Don’t forget to reset your clocks.",11,119
2022-11-05,John Legere@JohnLegere,"Wait, wait, wait…YOU CAN DO THAT?! Check out this trick for the next time you play Super Mario Bros! 
https://lifehacker.com/youve-been-playing-super-mario-bros-wrong-your-whole-l-1849732657…",5,33
2022-11-05,John Legere@JohnLegere,My daughter Elizabeth and I are excited to run in the New York City Marathon for Team @Shoe4Africa ! I donated $50K to help build sub-Saharan Africa’s 1st Children’s Hospital. Find out more about what Toby Tanser and this wonderful organization do at http://shoe4africa.org!,5,95
2022-11-05,John Legere@JohnLegere,Great #NYRRNightOfChampions event to kick off #tcsnycmarathon weekend at Finish Line with Elizabeth Legere and @runmeb ,5,36
2022-11-05,John Legere@JohnLegere,"Could we be seeing another presidential run from Donald Trump?
https://axios.com/2022/11/04/trump-presidential-run-2024-announcement…",3,110
2022-11-05,John Legere@JohnLegere,Google is finding success in promoting more eco-friendly products and initiatives. Is being environmentally friendly the future of marketing?,3,26
2022-11-06,John Legere@JohnLegere,"Not that we need reasons to be kind, but could it make you more productive in your work? Some research is saying yes! 
https://fastcompany.com/90796929/how-becoming-a-kinder-version-of-yourself-boosts-productivity…",8,38
2022-11-06,John Legere@JohnLegere,"To bring awareness to climate chane, “The Office” actor @RainnWilson changed his nane on social media. Nice to meet you, “Rainnfall Heat Wave Rising Sea Levels Wilson!” 
https://cnn.com/2022/11/11/entertainment/rainn-wilson-name-change/index.html…",25,120
2022-11-12,John Legere@JohnLegere,“I took a walk in the woods and came out taller than the trees.” – Henry David Thoreau #getoutdoorsday,33,395
2022-11-12,John Legere@JohnLegere,"No matter which side you voted for, this was a cool way to see the results. MSNBC is certainly leaning into new, innovative ways to show the news.",43,193
2022-11-12,John Legere@JohnLegere,"Hi @elonmusk ,maybe I should run @twitter You can stop managing daily business, and “content moderation” and then support product/technology, let someone else “run” @Twitter .I’m expensive but so is what you paid for twitter (p.s. please be leadership example of how to tweet)",2.5K,34K
2022-11-13,John Legere@JohnLegere,Just scanned closet and I think I will wear this today. What do you think?  Let me guess…. No ? @JohnLegere @Twitter,23,475
2022-11-14,John Legere@JohnLegere,"Terrible, heartbreaking news! Prayers to the UVA community and all those impacted by the lives lost. Glad to hear that the culprit has been caught and will face justice.",13,93
2022-11-15,John Legere@JohnLegere,"Does the planet feel a little crowded to you? Experts announced that there are officially 8 billion humans on Earth as of today. 
https://cnn.com/2022/11/15/world/global-population-8-billion-un-intl-hnk/index.html…",6,35
2022-11-15,John Legere@JohnLegere,The doctor will see you now. Looks like Amazon is trying to get into healthcare! What do you think of this new move?,4,28
2022-11-16,John Legere@JohnLegere,"To prep for the holidays, today is National Clean Out Your Fridge Day! Gotta fit the turkey in! #NationalCleanOutYourFridgeDay",3,128
2022-11-16,John Legere@JohnLegere,Really ? Snow? It’s not even Thanksgiving :),12,216
2022-11-16,John Legere@JohnLegere,Digital fashion continues to expand as @Nike announces their latest NFT platform where you can trade virtual apparel.,3,28
2022-11-16,John Legere@JohnLegere,"Proud of my friend's riveting new memoir. Dr. Barrett Rollins' love for his wife meant losing her to cancer, despite them both being world-class oncologists.

Trust me, you don't want to miss this. Order here: https://amazon.com/Sickness-Memoir-Barrett-Rollins/dp/1637585586/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=&sr=…

More about Barrett: http://barrettrollins.com",6,25
2022-11-16,John Legere@JohnLegere,"Goodbye Anthony Fauci! Before leaving government life, Fauci bid one final warning for Americans to get vaccinated.",9,125
2022-11-23,John Legere@JohnLegere,"Another shooting? What is going on? My heart goes out to these families whose loved ones just wanted to shop for the holiday.
https://cnn.com/2022/11/22/us/chesapeake-virginia-walmart-shooting/index.html…",4,97
2022-11-24,John Legere@JohnLegere,Happy to see Jay Leno still smiling!,8,128
2022-11-24,John Legere@JohnLegere,Do you eat breakfast on #ThanksgivingDay?,34,400
