dates,ID,content,rt,like
2023년 2월 27일,John Legere@JohnLegere,"Every major production company wants to reboot something. Let’s be honest, though, do we need another “Lord of the Rings?”",5,90
2023년 2월 27일,John Legere@JohnLegere,Does this mean my NFTs might be worth a little bit more now?,2,17
2023년 2월 27일,John Legere@JohnLegere,"“Darkness cannot drive out darkness: only light can do that. Hate cannot drive out hate: only love can do that.” 
― Martin Luther King Jr #SundayInspiration",21,147
2023년 2월 26일,John Legere@JohnLegere,"But what about just coffee? No? These might be worth a try, though.",2,29
2023년 2월 26일,John Legere@JohnLegere,This is a scary thought. What makes us human on the internet?,9,31
2023년 2월 26일,John Legere@JohnLegere,Today is a good day to spread a bit of kindness and love in the world. What act of love will you do today?,26,171
2023년 2월 25일,John Legere@JohnLegere,With new technology comes new opportunities to be scammed. Make sure to double-check which AI search engine you’re using.,11,25
2023년 2월 16일,John Legere@JohnLegere,Now the question is…who’s at the top of the list?,4,72
2023년 2월 15일,John Legere@JohnLegere,"Did you see the CPI report this morning? While inflation is slowing down, we still saw some price increases at the start of the year.",4,32
2023년 2월 15일,John Legere@JohnLegere,"Yet another shooting, taking 3 innocent lives with it. When will these tragedies end?",5,73
2023년 2월 15일,John Legere@JohnLegere,Happy Valentine’s Day! Wishing you all a wonderful day filled with love today!,2,108
2023년 2월 14일,John Legere@JohnLegere,"Why isn’t this a top story on the news right now?! 
https://cnn.com/2023/02/11/health/ohio-train-derailment-white-noise/index.html…",183,864
2023년 2월 14일,John Legere@JohnLegere,"Another great Super Bowl Commercial from T-Mobile! It was fun watching Bradley Cooper team up with his mom!
https://youtube.com/watch?v=zLJoQRS48KQ…",5,83
2023년 2월 14일,John Legere@JohnLegere,Need some business advice to kick off your week? My simple advice that never fails me is to listen to your customers and employees and do what they tell you.,10,98
2023년 2월 13일,John Legere@JohnLegere,Congrats @Chiefs for winning Super Bowl LVII!!!,11,157
2023년 2월 13일,John Legere@JohnLegere,This is such a beautiful piece of art! Congratulations to Lucinda ‘La Morena’ Hinojos on such a gorgeous piece on this massive stage!,12,96
2023년 2월 13일,John Legere@JohnLegere,"Super Bowl Sunday makes me think of some of the amazing performances in the past, including Whitney Houston! Check out this wonderful recreation from “I Want to Dance With Somebody,” a fantastic movie I was honored to be a part of.",7,61
2023년 2월 13일,John Legere@JohnLegere,It’s Super Bowl Day! What are you most excited about? #SuperBowlLVII,12,34
2023년 2월 12일,John Legere@JohnLegere,"While everyone is talking about how amazing AI is, it’s interesting to hear about these concerns in the tech world.",12,61
2023년 2월 12일,John Legere@JohnLegere,"This might be an interesting way to help people get around if they don’t want the hassle of maintaining a car. Interested to see how this does. 
https://cnn.com/2023/02/10/business/hyundai-car-subscription…",7,38
2023년 2월 12일,John Legere@JohnLegere,"Happy Saturday, everyone! What are you up to today? #SaturdayVibes",3,53
2023년 2월 11일,John Legere@JohnLegere,"So far, over 22,000 have been declared dead, and thousands have been injured in Turkey and Syria after the 7.8 magnitude earthquake on Monday. If you want to help, even in a little way, here are some organizations where you can donate.",30,75
2023년 2월 11일,John Legere@JohnLegere,Love seeing “Grease Lightning” going magenta for the Super Bowl!,4,39
2023년 2월 5일,John Legere@JohnLegere,How are you guys in Texas doing? Are you all okay?,8,50
2023년 2월 5일,John Legere@JohnLegere,Who else is training for @bostonmarathon?! Let me know how you’re doing!,8,33
2023년 2월 5일,John Legere@JohnLegere,"So inspiring! Way to go, @Marathon_Man365! 
https://cnn.com/2023/02/03/sport/gary-mckee-marathon-running-spt-intl/index.html…",5,20
2023년 2월 4일,John Legere@JohnLegere,Could we see a battle of the AIs? Sounds more like a sci-fi movie!,7,25
2023년 2월 4일,John Legere@JohnLegere,"Looks like we’re bracing ourselves for a cold weekend. Bundle up, stay warm, and stay safe, everyone!",3,29
2023년 2월 4일,John Legere@JohnLegere,I have some exciting stuff in the works coming up! Be sure to keep your eyes out for special news!,4,95
2023년 2월 4일,John Legere@JohnLegere,Sorry everyone is waiting for #LBTwithJohn. Something last minute came up. Hope you all have a fantastic weekend and chat with you soon.,5,33
2023년 2월 4일,John Legere@JohnLegere,"It’s almost time for Lunch Box Thoughts! Today, we’re focusing on developments in the business world and the tech industry. Have questions? Join me on Twitter spaces TODAY at 12 PM! https://twitter.com/i/spaces/1BdGYydoAVAGX…",8,62
2023년 2월 3일,John Legere@JohnLegere,"The interest rates are going up again, the highest since 2007. Do you think we’ll see a slowdown in these hikes or are you still worried about inflation?",6,28
2023년 2월 3일,John Legere@JohnLegere,"Curious about what a more efficient Meta will look like. What do you think? 
https://cnn.com/2023/02/01/tech/meta-facebook-earnings…",4,17
